id,place_id/id,other_id/id,relation,source
link_n4467896687_n9258472419,place_n4467896687,place_n9258472419,near,osm
link_n4471110051_n9252809549,place_n4471110051,place_n9252809549,near,osm
link_n4471110051_n9258472419,place_n4471110051,place_n9258472419,near,osm
link_n9252809549_n9258472419,place_n9252809549,place_n9258472419,near,osm
link_n4471106941_n4471108370,place_n4471106941,place_n4471108370,near,osm
link_n4471110573_n12579401515,place_n4471110573,place_n12579401515,near,osm
link_n12313863792_n12313873312,place_n12313863792,place_n12313873312,near,osm
link_n4471110709_n8387045450,place_n4471110709,place_n8387045450,near,osm
link_n4491453741_n5895087390,place_n4491453741,place_n5895087390,near,osm
link_n4491453745_n5895087390,place_n4491453745,place_n5895087390,near,osm
link_n4491453745_n7880755168,place_n4491453745,place_n7880755168,near,osm
link_n4491453745_n5900118711,place_n4491453745,place_n5900118711,near,osm
link_n4934418707_n5902413098,place_n4934418707,place_n5902413098,near,osm
link_n4934418707_n5860576952,place_n4934418707,place_n5860576952,near,osm
link_n4934418707_n8463675301,place_n4934418707,place_n8463675301,near,osm
link_n4934641043_n8826082568,place_n4934641043,place_n8826082568,near,osm
link_n5822649912_n8757409526,place_n5822649912,place_n8757409526,near,osm
link_n5822649912_n5900118711,place_n5822649912,place_n5900118711,near,osm
link_n5822649912_n7880755168,place_n5822649912,place_n7880755168,near,osm
link_n5860576952_n5902413098,place_n5860576952,place_n5902413098,near,osm
link_n5900118711_n7880755168,place_n5900118711,place_n7880755168,near,osm
link_n5900118711_n8757409526,place_n5900118711,place_n8757409526,near,osm
link_n7880755168_n8757409526,place_n7880755168,place_n8757409526,near,osm
link_n8463675301_n8463705848,place_n8463675301,place_n8463705848,near,osm
link_n8463675301_n5822649912,place_n8463675301,place_n5822649912,near,osm
link_n8826082567_n8826082569,place_n8826082567,place_n8826082569,near,osm
link_n8826082567_n8826082570,place_n8826082567,place_n8826082570,near,osm
link_n8826082567_n8826082568,place_n8826082567,place_n8826082568,near,osm
link_n8826082568_n8826082570,place_n8826082568,place_n8826082570,near,osm
link_n8826082568_n8826082569,place_n8826082568,place_n8826082569,near,osm
link_n8826082569_n8826082570,place_n8826082569,place_n8826082570,near,osm
link_n4491454644_n4491454759,place_n4491454644,place_n4491454759,near,osm
link_n4491454716_n4491454717,place_n4491454716,place_n4491454717,near,osm
link_n4910268072_n5223782212,place_n4910268072,place_n5223782212,near,osm
link_n4910268072_n6709122309,place_n4910268072,place_n6709122309,near,osm
link_n4910268072_n4910268649,place_n4910268072,place_n4910268649,near,osm
link_n4910268649_n6025559619,place_n4910268649,place_n6025559619,near,osm
link_n4910268649_n5223782212,place_n4910268649,place_n5223782212,near,osm
link_n4910268649_n6709122309,place_n4910268649,place_n6709122309,near,osm
link_n4971027271_n6064300670,place_n4971027271,place_n6064300670,near,osm
link_n4971027271_n5840884584,place_n4971027271,place_n5840884584,near,osm
link_n4971027271_n6025559619,place_n4971027271,place_n6025559619,near,osm
link_n4985177909_n4985189128,place_n4985177909,place_n4985189128,near,osm
link_n4985177909_n8390392361,place_n4985177909,place_n8390392361,near,osm
link_n4985177909_n4985177917,place_n4985177909,place_n4985177917,near,osm
link_n4985177917_n5841451924,place_n4985177917,place_n5841451924,near,osm
link_n4985177917_n6621739411,place_n4985177917,place_n6621739411,near,osm
link_n4985177918_n4985190831,place_n4985177918,place_n4985190831,near,osm
link_n4985177918_n5224979041,place_n4985177918,place_n5224979041,near,osm
link_n4985177918_n5840892947,place_n4985177918,place_n5840892947,near,osm
link_n4985180708_n5841448771,place_n4985180708,place_n5841448771,near,osm
link_n4985180708_n5841451924,place_n4985180708,place_n5841451924,near,osm
link_n4985180708_n13607020412,place_n4985180708,place_n13607020412,near,osm
link_n4985187736_n8390775483,place_n4985187736,place_n8390775483,near,osm
link_n4985187736_n8390392361,place_n4985187736,place_n8390392361,near,osm
link_n4985187736_n6064300669,place_n4985187736,place_n6064300669,near,osm
link_n4985189128_n8390392361,place_n4985189128,place_n8390392361,near,osm
link_n4985189128_n8390775483,place_n4985189128,place_n8390775483,near,osm
link_n4985190531_n5908772165,place_n4985190531,place_n5908772165,near,osm
link_n4985190531_n6471642132,place_n4985190531,place_n6471642132,near,osm
link_n4985190531_n13607020412,place_n4985190531,place_n13607020412,near,osm
link_n4985190831_n4985198269,place_n4985190831,place_n4985198269,near,osm
link_n4985190831_n5224979041,place_n4985190831,place_n5224979041,near,osm
link_n4985197967_n5840983404,place_n4985197967,place_n5840983404,near,osm
link_n4985197967_n4985218700,place_n4985197967,place_n4985218700,near,osm
link_n4985197967_n13606992689,place_n4985197967,place_n13606992689,near,osm
link_n4985198269_n5840983404,place_n4985198269,place_n5840983404,near,osm
link_n4985198269_n4985177918,place_n4985198269,place_n4985177918,near,osm
link_n4985200174_n4985202775,place_n4985200174,place_n4985202775,near,osm
link_n4985200174_n5841455356,place_n4985200174,place_n5841455356,near,osm
link_n4985200174_n5602962876,place_n4985200174,place_n5602962876,near,osm
link_n4985202775_n5841455356,place_n4985202775,place_n5841455356,near,osm
link_n4985202775_n5840877421,place_n4985202775,place_n5840877421,near,osm
link_n4985218700_n6025559619,place_n4985218700,place_n6025559619,near,osm
link_n4985218700_n4910268649,place_n4985218700,place_n4910268649,near,osm
link_n5223782212_n6709122309,place_n5223782212,place_n6709122309,near,osm
link_n5224979041_n5840892947,place_n5224979041,place_n5840892947,near,osm
link_n5224979041_n8390304952,place_n5224979041,place_n8390304952,near,osm
link_n5303419980_n5908772165,place_n5303419980,place_n5908772165,near,osm
link_n5303419980_n5822771750,place_n5303419980,place_n5822771750,near,osm
link_n5303419980_n5841196537,place_n5303419980,place_n5841196537,near,osm
link_n5602962876_n4985202775,place_n5602962876,place_n4985202775,near,osm
link_n5602962876_n5840884469,place_n5602962876,place_n5840884469,near,osm
link_n5822771750_n6471642132,place_n5822771750,place_n6471642132,near,osm
link_n5822771750_n5840893532,place_n5822771750,place_n5840893532,near,osm
link_n5840875557_n5840884584,place_n5840875557,place_n5840884584,near,osm
link_n5840875557_n13606992689,place_n5840875557,place_n13606992689,near,osm
link_n5840875557_n6064300670,place_n5840875557,place_n6064300670,near,osm
link_n5840877421_n5841455356,place_n5840877421,place_n5841455356,near,osm
link_n5840877421_n5840875557,place_n5840877421,place_n5840875557,near,osm
link_n5840882819_n5840884469,place_n5840882819,place_n5840884469,near,osm
link_n5840882819_n8826062202,place_n5840882819,place_n8826062202,near,osm
link_n5840882819_n8409652874,place_n5840882819,place_n8409652874,near,osm
link_n5840884469_n8409652874,place_n5840884469,place_n8409652874,near,osm
link_n5840884469_n5840877421,place_n5840884469,place_n5840877421,near,osm
link_n5840884584_n6064300670,place_n5840884584,place_n6064300670,near,osm
link_n5840892947_n8390304952,place_n5840892947,place_n8390304952,near,osm
link_n5840893532_n13606991517,place_n5840893532,place_n13606991517,near,osm
link_n5840893532_n6064300668,place_n5840893532,place_n6064300668,near,osm
link_n5840983404_n5841459980,place_n5840983404,place_n5841459980,near,osm
link_n5841196537_n13607020412,place_n5841196537,place_n13607020412,near,osm
link_n5841196537_n5908772165,place_n5841196537,place_n5908772165,near,osm
link_n5841448771_n5841451924,place_n5841448771,place_n5841451924,near,osm
link_n5841448771_n4985177917,place_n5841448771,place_n4985177917,near,osm
link_n5841451924_n6621739411,place_n5841451924,place_n6621739411,near,osm
link_n5841459980_n4985198269,place_n5841459980,place_n4985198269,near,osm
link_n5841459980_n4985197967,place_n5841459980,place_n4985197967,near,osm
link_n5908772165_n6471642132,place_n5908772165,place_n6471642132,near,osm
link_n6025559619_n6064300670,place_n6025559619,place_n6064300670,near,osm
link_n6064300668_n13606991517,place_n6064300668,place_n13606991517,near,osm
link_n6064300668_n6064300669,place_n6064300668,place_n6064300669,near,osm
link_n6064300669_n5840893532,place_n6064300669,place_n5840893532,near,osm
link_n6064300669_n13606991517,place_n6064300669,place_n13606991517,near,osm
link_n6064300670_n13606992689,place_n6064300670,place_n13606992689,near,osm
link_n6471642132_n5303419980,place_n6471642132,place_n5303419980,near,osm
link_n6621739411_n5841448771,place_n6621739411,place_n5841448771,near,osm
link_n6681973803_n8826062202,place_n6681973803,place_n8826062202,near,osm
link_n6681973803_n6709122309,place_n6681973803,place_n6709122309,near,osm
link_n6681973803_n4910268072,place_n6681973803,place_n4910268072,near,osm
link_n6682002294_n5822771750,place_n6682002294,place_n5822771750,near,osm
link_n6682002294_n13606991517,place_n6682002294,place_n13606991517,near,osm
link_n6682002294_n5840893532,place_n6682002294,place_n5840893532,near,osm
link_n8390304952_n4985177918,place_n8390304952,place_n4985177918,near,osm
link_n8390392361_n8390775483,place_n8390392361,place_n8390775483,near,osm
link_n8409652874_n5602962876,place_n8409652874,place_n5602962876,near,osm
link_n8826062202_n6709122309,place_n8826062202,place_n6709122309,near,osm
link_n13606992689_n5840884584,place_n13606992689,place_n5840884584,near,osm
link_n13607020412_n5908772165,place_n13607020412,place_n5908772165,near,osm
link_n4491454752_n6307524360,place_n4491454752,place_n6307524360,near,osm
link_n4494661942_n4607440894,place_n4494661942,place_n4607440894,near,osm
link_n4494661942_n4494664734,place_n4494661942,place_n4494664734,near,osm
link_n4494661942_n4494670089,place_n4494661942,place_n4494670089,near,osm
link_n4494664734_n4607440894,place_n4494664734,place_n4607440894,near,osm
link_n4494664734_n4494670089,place_n4494664734,place_n4494670089,near,osm
link_n4494670089_n4494671585,place_n4494670089,place_n4494671585,near,osm
link_n4494670089_n4607440894,place_n4494670089,place_n4607440894,near,osm
link_n4494671585_n4494664734,place_n4494671585,place_n4494664734,near,osm
link_n4494671585_n4607440894,place_n4494671585,place_n4607440894,near,osm
link_n4496582181_n6355986876,place_n4496582181,place_n6355986876,near,osm
link_n4512748444_n5368952818,place_n4512748444,place_n5368952818,near,osm
link_n4514929691_n4518812091,place_n4514929691,place_n4518812091,near,osm
link_n4514929691_n7620322227,place_n4514929691,place_n7620322227,near,osm
link_n4514929691_n5731891666,place_n4514929691,place_n5731891666,near,osm
link_n4518812091_n7620322227,place_n4518812091,place_n7620322227,near,osm
link_n4518812091_n5731891666,place_n4518812091,place_n5731891666,near,osm
link_n5731891666_n5896495085,place_n5731891666,place_n5896495085,near,osm
link_n5896495085_n5951965682,place_n5896495085,place_n5951965682,near,osm
link_n5896495085_n4514929691,place_n5896495085,place_n4514929691,near,osm
link_n5943796000_n6641364094,place_n5943796000,place_n6641364094,near,osm
link_n5943796000_n5951965682,place_n5943796000,place_n5951965682,near,osm
link_n5943796000_n5731891666,place_n5943796000,place_n5731891666,near,osm
link_n5951965682_n5731891666,place_n5951965682,place_n5731891666,near,osm
link_n5951965682_n6641364094,place_n5951965682,place_n6641364094,near,osm
link_n6641364094_n5731891666,place_n6641364094,place_n5731891666,near,osm
link_n7620322227_n5731891666,place_n7620322227,place_n5731891666,near,osm
link_n4514974317_n5185867460,place_n4514974317,place_n5185867460,near,osm
link_n4516472037_n4791982010,place_n4516472037,place_n4791982010,near,osm
link_n4516472041_n5637867004,place_n4516472041,place_n5637867004,near,osm
link_n4516472043_n5637867012,place_n4516472043,place_n5637867012,near,osm
link_n4516472044_n7553048556,place_n4516472044,place_n7553048556,near,osm
link_n4516472044_n5637867647,place_n4516472044,place_n5637867647,near,osm
link_n5637867647_n7553048556,place_n5637867647,place_n7553048556,near,osm
link_n4516472045_n14129602685,place_n4516472045,place_n14129602685,near,osm
link_n4516472046_n5637867531,place_n4516472046,place_n5637867531,near,osm
link_n4516472046_n9906161557,place_n4516472046,place_n9906161557,near,osm
link_n5637867531_n9906161557,place_n5637867531,place_n9906161557,near,osm
link_n4516472047_n14128309005,place_n4516472047,place_n14128309005,near,osm
link_n4516472048_n14128485655,place_n4516472048,place_n14128485655,near,osm
link_n4516472049_n14120655794,place_n4516472049,place_n14120655794,near,osm
link_n4516472050_n14127000708,place_n4516472050,place_n14127000708,near,osm
link_n4516472051_n14129796807,place_n4516472051,place_n14129796807,near,osm
link_n4516472052_n9917414721,place_n4516472052,place_n9917414721,near,osm
link_n4516472054_n14051693311,place_n4516472054,place_n14051693311,near,osm
link_n4516472054_n5637867602,place_n4516472054,place_n5637867602,near,osm
link_n4516472054_n5637867681,place_n4516472054,place_n5637867681,near,osm
link_n5637867602_n14051693311,place_n5637867602,place_n14051693311,near,osm
link_n5637867602_n5637867681,place_n5637867602,place_n5637867681,near,osm
link_n5637867681_n14051693311,place_n5637867681,place_n14051693311,near,osm
link_n4516472056_n14125819558,place_n4516472056,place_n14125819558,near,osm
link_n4526985879_n9448632028,place_n4526985879,place_n9448632028,near,osm
link_n4533695435_n6981773145,place_n4533695435,place_n6981773145,near,osm
link_n4534479817_n4534491726,place_n4534479817,place_n4534491726,near,osm
link_n4534541172_n5747860545,place_n4534541172,place_n5747860545,near,osm
link_n4534541172_n5747850628,place_n4534541172,place_n5747850628,near,osm
link_n5747850628_n5747860545,place_n5747850628,place_n5747860545,near,osm
link_n4534949256_n14051778817,place_n4534949256,place_n14051778817,near,osm
link_n4534949256_n4534949258,place_n4534949256,place_n4534949258,near,osm
link_n4534949258_n14051778817,place_n4534949258,place_n14051778817,near,osm
link_n4535034251_n5637867002,place_n4535034251,place_n5637867002,near,osm
link_n4540966286_n5230946828,place_n4540966286,place_n5230946828,near,osm
link_n4540966286_n4540967289,place_n4540966286,place_n4540967289,near,osm
link_n4540966286_n6400042723,place_n4540966286,place_n6400042723,near,osm
link_n4540967289_n5230946828,place_n4540967289,place_n5230946828,near,osm
link_n4540967289_n6400042723,place_n4540967289,place_n6400042723,near,osm
link_n4540967290_n6400042723,place_n4540967290,place_n6400042723,near,osm
link_n4540967290_n4540967289,place_n4540967290,place_n4540967289,near,osm
link_n4540967290_n5230946828,place_n4540967290,place_n5230946828,near,osm
link_n5230946828_n6400042723,place_n5230946828,place_n6400042723,near,osm
link_n6399985975_n6400042723,place_n6399985975,place_n6400042723,near,osm
link_n6399985975_n4540967289,place_n6399985975,place_n4540967289,near,osm
link_n6399985975_n5230946828,place_n6399985975,place_n5230946828,near,osm
link_n4541038702_n9513405672,place_n4541038702,place_n9513405672,near,osm
link_n4541038702_n4541038703,place_n4541038702,place_n4541038703,near,osm
link_n4541038703_n9513405672,place_n4541038703,place_n9513405672,near,osm
link_n4545380214_n4545380215,place_n4545380214,place_n4545380215,near,osm
link_n4557460174_n9917414723,place_n4557460174,place_n9917414723,near,osm
